StartDate,EndDate,Status,Progress,Finished,RecordedDate,ResponseId,ExpliSOI,Edad,Sexo,SexOrient,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H212,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H12,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H212,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254
8/8/22 11:37,8/8/22 12:43,1,100,1,8/8/22 12:43,R_2R8iP9DHAMAeVqe,2,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,1",4,6,7,8,"2,9","8,1","7,4","7,4","7,2",6,"6,5","3,7","6,3","3,5","4,3",4,"4,5","6,4",4,"6,9","3,8","6,5","6,7","7,4","6,5","6,8",7,"3,5","9,4","2,6","3,8","3,7","7,3",4,"6,8","2,9","6,6","3,8","2,8","3,8","4,1","3,6","3,6","3,9","3,5","4,4","4,1","7,1","3,3","6,7","3,5","4,2",4,"6,9","4,3","3,6","4,4",4,"2,8","5,8","3,3","6,4","4,1","6,3","4,5",6,"2,8","7,8","2,8","6,8","3,9","6,2",4,"6,5","4,2",6,"3,9","6,6","3,7","6,7","6,1","3,2","8,9",6,"6,5","3,2","6,4","3,7","6,7"
8/8/22 13:28,8/8/22 13:30,1,100,1,8/8/22 13:30,R_3DkgVYkQNhmL2m9,2,18,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:29,8/8/22 13:31,1,100,1,8/8/22 13:31,R_2AQK0jitj2pRN6Y,2,19,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:31,8/8/22 13:36,0,100,1,8/8/22 13:36,R_3KAZTzSDJlpNXwB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:28,8/8/22 13:41,1,100,1,8/8/22 13:41,R_AF0x5VC2WsivAZ3,2,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,1",6,"2,9","6,6","2,9","8,6","6,3","3,3",6,"2,8",4,"7,7","3,9","7,8","7,2","6,4",,"6,7","2,5","7,8","6,8","5,9","4,1","6,8","3,4",6,"6,1","8,8","3,2","7,7",7,6,2,6,6,3,"1,4","3,7","6,1","3,3","7,3","6,3","2,5","5,9","4,1","7,5",6,"3,4","1,8",3,"2,8","4,1","3,5","7,1","9,6","6,9","3,5","6,3","7,8","3,5","6,1","7,7","3,6",10,"6,9","5,9","3,7","7,9",4,4,"6,5","3,7",6,"4,5","4,2",10,"4,6","4,5","6,6","6,8","6,7","8,7","8,3","3,7","7,2",7,4,"4,4","4,6","4,4"
8/8/22 13:30,8/8/22 13:42,1,100,1,8/8/22 13:42,R_b7XECAsi1in2Zpv,2,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,1",8,6,"9,8","6,6","5,5","3,9",2,10,"8,1","2,7","2,4","7,9","1,9",7,"6,1",0,"6,1","9,1",10,"2,2","6,2","4,3",7,"6,7","5,6",3,"5,9",7,10,6,"7,9",6,"5,9","4,1","6,5","7,5","6,8","3,6","3,9","6,8",4,"6,3","3,9","2,7","6,8","7,6","3,3","1,6","2,3","7,2","3,8","6,2",0,10,"7,1","3,1","7,3","1,7","3,8","8,6","3,2","8,4","2,9","8,6",0,"7,8","7,5","5,6","3,5","7,1","7,7","2,9","7,9","8,6","6,6",0,"6,5",10,3,"7,4","2,6",8,3,"8,3","2,6","7,7","3,3","7,6","3,3"
8/8/22 13:29,8/8/22 13:44,1,100,1,8/8/22 13:44,R_RauVvwyZ47znYLn,2,19,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 12:11,8/8/22 13:45,0,100,1,8/8/22 13:45,R_2cexSg0MdFWQGcE,2,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,9","4,1","7,2","8,1",1,"1,8","7,1","8,2","4,1",4,2,"0,1","1,1","7,2","0,4","0,6",0,1,0,"4,1","0,6","5,9",0,"7,1",3,4,"2,9",3,"1,1",3,"0,9",1,"0,9","1,3","0,2","0,9","1,6","5,1","0,6","1,3","1,2",1,4,"1,5",3,6,"1,8","0,4","1,2","0,9",1,1,"1,2","2,5","1,4","1,5","1,4","0,9","2,9","0,8",3,"0,6",5,3,"1,3",3,"6,1","7,1",3,3,2,3,3,3,"6,6","8,1","0,4","2,7","1,2","4,1","0,7","3,6","6,2",3,"1,5","1,4","3,1","1,4","6,1","2,4"
8/8/22 13:36,8/8/22 13:47,0,100,1,8/8/22 13:47,R_1C2Dgn0krEPjPsK,2,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"9,9",10,10,10,10,"8,8",10,5,10,10,10,10,10,10,10,6,10,10,10,"5,1",10,10,10,10,10,10,"3,9",10,10,10,10,10,"5,3",10,10,10,"5,1",10,10,10,10,"9,9",10,10,10,10,10,10,10,10,"9,7",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8/8/22 13:28,8/8/22 13:48,0,100,1,8/8/22 13:48,R_10wkIVRrAA9QEcm,2,21,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 12:10,8/8/22 13:49,0,100,1,8/8/22 13:49,R_2SqU9LNKl7b6ZvD,2,19,1,1,"0,9","4,1","8,1",6,"7,1","2,9","8,1",10,"9,4",2,"7,1",0,3,7,"0,6",2,1,3,4,"5,6","9,6",4,6,3,"9,2","8,1","9,2",3,"9,1","4,5","1,9","1,9",0,"2,9",0,"0,9","4,1","9,2",4,2,"4,1",3,"1,5",3,1,"1,9","1,9",6,"1,5",7,"2,9",3,1,"4,5","7,6",2,6,3,3,1,3,6,6,4,"2,1",3,7,"7,1","4,4",2,1,2,2,4,"1,9","3,1","3,9",8,3,6,2,6,"6,5",2,"1,5","2,9","7,1","2,9","6,1","0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:52,8/8/22 13:52,1,100,1,8/8/22 13:52,R_22rB0IKibFSAdry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:25,8/8/22 13:53,0,100,1,8/8/22 13:53,R_BXJhxSJwJIb9JzH,2,18,1,1,"8,4","6,7","7,5","7,5","7,1","8,3",8,"7,6",8,"6,4","6,7",6,7,"6,7","7,6","8,1",6,"7,7","6,8","7,5","8,3","7,4",7,"7,5","5,8","7,6","7,4",8,7,"6,4",6,"6,2","7,1","6,6",7,"7,5","8,1","7,6","8,1","7,5","8,2","8,1","7,5","7,6","6,7","8,4","7,5","8,5","7,6","8,2","7,8","8,2","6,9",7,"7,5","6,7","7,9","7,3","7,8","8,5",7,"7,9","5,9","7,2","6,2","8,1","6,6","7,9","7,6","6,8","6,8","6,7",6,"6,1","6,5","7,5","6,7","7,4","6,4","6,5","7,7",8,7,"6,6","6,5","7,4","7,5",8,"7,2","7,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:54,8/8/22 13:55,1,100,1,8/8/22 13:55,R_3np9abwzNHgbkHD,2,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:01,8/8/22 14:03,0,100,1,8/8/22 14:03,R_2rYDu1gnsN4UkVc,2,23,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:03,8/8/22 14:04,8,100,1,8/8/22 14:04,R_3PbodUq33s5lDAB,2,23,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:05,8/8/22 14:06,1,100,1,8/8/22 14:06,R_3exZhllnTL8dVrb,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:08,8/8/22 14:09,1,100,1,8/8/22 14:09,R_2CwZudWS7bybR1i,2,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:08,8/8/22 14:10,1,100,1,8/8/22 14:10,R_39mxVaQheoy069r,2,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:04,8/8/22 14:11,0,100,1,8/8/22 14:11,R_2aV7S5yggRmyO6u,2,23,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,1","9,3",0,0,2,"8,2",1,"6,1","3,1",2,3,"0,9",3,"4,1",3,"2,9",6,4,"6,1",3,"7,2","7,2","8,4","8,2","9,1","8,2",6,"1,7",2,2,3,0,0,0,10,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,9",0,0,0,"7,3","6,1","0,9",6,"6,2",4,"6,1",3,"6,2","0,9","1,8","4,2","4,5",4,"6,1","3,6","5,8","2,5","5,9","2,7","1,5",2,"1,3","1,8","2,1",2
8/8/22 13:47,8/8/22 14:12,0,100,1,8/8/22 14:12,R_28HEKxEZPts30O1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:49,8/8/22 14:12,1,100,1,8/8/22 14:12,R_2Tw4kZiRIyLLARd,2,19,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:01,8/8/22 14:14,0,100,1,8/8/22 14:14,R_265Oci5tVTi12pJ,2,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"4,2","4,4",4,4,"2,1","6,1","3,6","4,1",4,"1,9",4,"3,9","6,1","3,9","3,3",4,"4,2","3,5","5,6","4,5",4,"4,1","3,6","3,1","3,1","4,1","4,2","4,9","3,7","5,9","5,4","4,3","4,5","5,6","4,4","5,4","4,6","4,4","5,9","5,7","4,7","4,3","3,9","4,3",4,"5,6","4,4","5,3","5,6","5,6","4,5","4,5","4,5","4,4","3,6","4,1","3,8","5,6","4,6","3,7","3,7","3,5","3,8","3,5","4,6","4,1","5,7","3,7",4,"4,7","4,6","4,3","5,6","4,6","4,4",4,"5,7","3,9","4,2","4,2","4,3","4,2","2,9","4,4",4,"3,9","4,4","3,5","6,1"
8/8/22 14:11,8/8/22 14:25,0,100,1,8/8/22 14:25,R_3CHjsefXN1rvDuR,2,21,1,1,"9,5",7,8,3,7,"1,1","3,3","8,5",7,7,7,4,5,2,7,3,7,9,"6,1","3,9",7,7,6,7,7,3,2,6,3,7,6,4,6,"4,1",6,5,"7,1",6,8,6,7,4,6,3,3,3,7,9,4,4,"4,5",8,6,7,6,4,6,6,7,3,"6,6",6,"8,2",4,4,4,2,7,8,8,7,3,4,"3,3","2,5",2,6,"6,5","2,5",6,"1,9","9,1",6,"5,9",6,"3,5","3,9","4,1",6,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 13:49,8/8/22 14:27,0,100,1,8/8/22 14:27,R_3fCa9XzUxVXcSbg,2,19,1,1,"6,6","6,4","6,5","6,8","6,5","5,9","6,8",6,"6,2",6,"5,5",8,2,"7,1","6,4",7,"6,5","5,9","6,8","5,8","4,3","6,9","3,9","6,3",7,"5,5",7,"6,2","6,8","6,4",7,7,4,6,2,2,3,7,"7,1",3,"3,7",3,1,2,2,4,"3,1",6,"3,5","4,4",3,"3,7","3,6","4,1","2,5","3,6","3,8","3,6","4,1","2,4","6,1","6,4","6,4","5,9","3,6","6,1","3,6","6,2","6,3","6,3","3,8","5,9","6,1","6,1","6,9","6,3","5,6","5,7","3,5","3,8","3,5",4,"6,2","7,1","5,8","5,8","7,6","5,9","6,3",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:14,8/8/22 14:38,0,100,1,8/8/22 14:38,R_qQGaAyqfbutw7JL,2,20,1,1,"6,2","9,3",0,0,6,"0,2",3,"8,1",10,0,"6,6",6,6,10,4,3,0,"0,1","5,1",10,0,0,"9,2","1,1",0,"6,1",0,"6,2","0,1","1,9","4,1",3,"8,2",0,0,0,0,6,10,0,"5,9",0,0,"0,9","5,9",0,6,"8,1",0,"9,5","3,1","7,3","6,1","0,1","6,2",0,"6,1","0,1",10,3,10,"2,8","5,2","3,3","7,3","7,1","2,4",4,8,"4,1",7,0,"0,4","9,2","5,9","6,4","2,9",10,0,0,0,10,"0,5","9,2","6,3",0,"0,1","0,2","9,4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:28,8/8/22 14:39,0,100,1,8/8/22 14:39,R_ZkIdB7g3Y9qre0x,2,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,8","4,1","8,3",7,6,4,"6,1","6,1","6,1","7,2",6,"7,1",7,"7,2",7,8,"6,1","6,7","7,5","7,1","8,4","7,8","7,1","4,1","4,2","6,1","6,1",2,"0,9",4,4,"6,1","1,9","6,3",0,0,"7,1",4,1,0,0,"1,8","7,1","2,9","3,2","8,2","6,1","1,9","2,1","1,9",6,"6,1","1,8","1,9","1,9","2,1",3,"1,9","2,1",2,"3,1",3,"2,9","2,1",2,2,3,3,"3,8","3,9",4,"3,8","3,9","3,1","3,2",3,"3,8","3,9","4,5","4,1","3,8","4,1","3,8","3,6","3,9",4,"5,9","6,2",4,"6,3"
8/8/22 14:12,8/8/22 14:40,0,100,1,8/8/22 14:40,R_3Plzh9EYeyjhVfj,2,21,1,1,3,"6,1","3,1","4,1","6,1",4,"6,1","4,1","2,9","7,7","6,2",4,4,"3,5","5,5",4,"3,4",4,"3,6","8,2","6,7","7,2",3,"2,1",4,"7,1","7,3","6,5","6,5","3,9","4,1","4,1","3,5","3,1",4,"3,5",3,"5,6","7,2","4,5","7,6",4,"3,9","3,6",4,"4,1",6,"6,6","4,1","6,5",4,"7,6",6,"7,1","6,5","5,9","7,1","7,1",7,4,7,"6,2","4,1","3,5",4,"3,5","4,2","6,1","6,5","3,5",6,4,"2,9","4,1","3,5",3,6,"4,4","3,9",6,4,"7,6","3,6","6,7","6,5","6,1","7,5","5,6","7,1","3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:25,8/8/22 14:41,0,100,1,8/8/22 14:41,R_2VdLQYwb3lnGv2V,2,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,6","3,7","1,7","2,8","4,5",7,4,3,7,"5,4","4,2","2,3","5,8","1,5","3,8","4,2","2,5","5,7","6,2","3,4","2,7","3,7",2,6,"4,3","3,1","3,5","2,6","6,4","5,5","4,3",4,"5,8",6,6,"5,2","4,5",6,"4,8","3,3","6,1","3,9","4,8","4,7","3,2",6,"6,2",3,"6,3","3,7","6,6","6,7","6,6","7,2","2,7","5,8","6,1",3,"5,8","5,8","5,7","5,6","4,2","4,2",6,"5,7","5,7",7,"5,6",3,6,"4,4","6,1","4,5","3,6","5,9","2,5","3,5","5,8",6,"4,7","5,5",3,7,"1,9","6,1","4,4","3,6",3,"5,7"
8/8/22 13:48,8/8/22 14:43,0,100,1,8/8/22 14:43,R_2YRlPLq2AD4I62r,2,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"3,5",4,3,5,6,6,4,6,6,6,4,3,7,5,8,4,"6,5",4,7,3,"3,5","5,1","5,5",7,"6,1",7,"3,5",3,"3,5","5,5","2,4","6,1","7,2","7,2","3,6","6,2","9,1","4,1","1,9",3,"2,9",2,"1,9","6,1","6,2",3,"5,1",2,3,"2,9",3,"4,1","7,2","6,2","5,5","0,9","4,1","7,2","6,1",4,"6,1",3,"7,2",4,4,"7,2","6,1",4,"6,2","6,2",3,"4,1",5,3,"7,2",2,4,2,"5,5","4,5","7,2","3,1",3,2,"7,2",3,"5,1","2,9","6,2"
8/8/22 14:43,8/8/22 14:56,0,100,1,8/8/22 14:56,R_1pmnrQNemXKAGE3,2,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"2,1","7,1","9,2","2,9","1,9","0,9","9,4",7,6,2,"0,9","2,9","7,1","2,9","8,2","2,9","2,9","6,1","2,9","9,2",3,"6,1","7,2","7,9","1,9",2,"6,2","6,1","6,1","7,1",3,"1,9","7,2","3,9","2,9","7,2",4,"7,2","2,9","7,2",4,4,"6,1","8,2","4,1",4,"6,1",6,"6,1","2,9","6,2","4,3","3,2","7,2","7,2","7,2","7,1",6,"6,1","9,2","7,1","3,9","6,1","2,9","6,1",3,"6,1",3,"8,1",3,"8,2",3,"7,2",4,"6,1",3,"7,2",3,"9,2",3,"6,6",3,4,"7,1","2,9","7,1","2,9",3,"1,9"
8/8/22 14:38,8/8/22 14:57,0,100,1,8/8/22 14:57,R_3JkK2M7NObJ8tDt,2,24,1,1,"3,1","8,2","4,1","4,2","7,2","6,2","3,9",7,3,"3,1",4,6,4,"7,1",4,"6,1","4,1","6,9","4,1","4,1","5,9","3,3","6,2","6,2",10,"7,1","8,1","3,8","7,1","3,7","4,1","4,7",3,"4,7",4,"5,7",4,"6,1","6,5","4,3","4,5","5,6",4,"6,1",,"5,7","3,1","7,2",4,4,4,4,"3,9","4,5",6,4,7,4,"3,1","4,3",7,4,"1,8",3,3,"3,9",4,"5,5",6,"3,9",4,"5,6",4,"4,7",,"4,1",4,7,2,"6,6","4,1",6,"3,6","6,1","3,8","6,1","5,9","5,9","4,5","4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:39,8/8/22 14:58,0,100,1,8/8/22 14:58,R_3oRQBE4hTyHDiA5,2,25,1,1,"3,8","9,2","0,9","4,4","7,4",7,"7,8","1,7",6,"7,9",6,4,2,"7,2","3,7","3,7","6,2","6,1","6,8",4,"2,5","6,2","4,1","6,8","3,7","3,3","3,7","3,6","3,7",1,"2,9",4,"5,1",2,"0,9",3,"7,2","4,4","3,9",3,"0,9",2,2,3,"2,4","6,2",1,"3,5","4,2","8,9","2,3","7,1","3,9","4,4","4,7","7,1","5,8","2,7","0,8",3,"2,1","6,1","1,9","6,2",3,4,"7,4","2,8","3,1","6,7","3,6","3,8","1,5",7,"1,7",3,"5,7","3,7","0,8","7,7",2,"9,1","6,2","3,5","6,2","2,4","3,5","6,1",3,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:41,8/8/22 14:59,0,100,1,8/8/22 14:59,R_2RUQeyGLCHrzwzy,2,23,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,1",3,"7,2",10,"1,9","9,1",6,"8,7",0,10,"2,5","1,3",6,0,"0,1",0,0,"6,6","8,4","9,5","4,2","9,2","0,9","8,8",10,"1,9","2,5","9,2",3,8,"2,9","8,2","8,6",3,"3,1","1,8","9,3","9,6","3,8","2,5","1,2","7,7",8,"6,6","6,6","7,6","1,1","1,5","5,7","3,5","2,4","0,1",0,"0,4","3,4","3,7","8,1","0,2",10,10,"9,3",10,"0,8","5,8",0,"6,6","9,9",10,0,"0,3","1,2",10,10,10,"3,4",10,0,10,"8,6",10,"1,9","7,1","8,5","1,1","0,9","0,9","9,5","1,7","9,7",10
8/8/22 14:57,8/8/22 15:00,0,100,1,8/8/22 15:00,R_a421RzGykI31V3X,2,21,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 14:41,8/8/22 15:00,0,100,1,8/8/22 15:01,R_Yc7tP3pmQe1UK9b,2,20,1,1,3,0,"3,5","5,1","6,2","5,5",3,2,3,6,4,7,6,4,3,"4,5",3,7,"3,3","3,4","5,7",2,"5,5",7,4,6,"4,6","3,4",2,6,6,6,3,"4,5",4,3,4,"6,5",3,5,6,"5,5","3,4","3,9","5,2",4,"4,5","5,5","4,4",6,"4,6","6,2","3,9",4,"4,6","5,1","5,6","4,6","3,2","4,7","4,7","4,4","4,4","5,5","5,4","4,5","4,6","6,5",0,"3,1","5,8","4,5","4,6","4,8",4,4,"5,6","4,3","4,6","5,7","4,1","4,7","4,6","5,6","3,6","4,5","5,5","5,2","3,2","3,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
